,,,,,,,,,,,,,,,,,,,,,,,,,,
,Exchange Rates selected indicators,,,,,,,,,,,,,,,,,,,,,,,,,
,"Goods, Value of Imports, Cost, Insurance, Freight (CIF), US Dollars",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Source: International Financial Statistics (IFS),,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,Millions,,668.00,229.00,178.00,170.00,337.00,310.00,467.00,499.00,813.00,551.00,710.00,"1,044.00","1,005.00","1,150.00","1,997.00","1,687.00","1,302.00","1,089.00","1,143.00","1,033.00","1,102.00","1,478.00",...
,Libya,Millions,,"3,732.00","4,397.00","4,396.00","4,330.00","6,326.00","6,079.00","6,041.00","6,733.00","9,150.00","12,859.00","17,674.00","8,000.00","22,000.00","27,000.00","18,994.00","16,429.00","8,667.00","10,556.00","13,786.00","17,184.00","13,748.00","18,972.00",...
,Lithuania,Millions,,"5,457.00","6,353.00","7,709.00","9,803.00","12,387.00","15,487.00","19,412.00","24,456.00","31,268.00","18,340.00","23,380.00","31,780.00","31,980.00","34,821.00","34,360.00","28,154.00","27,376.00","32,261.00","36,503.00","35,760.00","33,358.00","44,584.00",...
,Luxembourg,Millions,,"11,278.00","12,331.00","12,651.00","16,165.00","20,046.00","22,506.00","27,116.00","28,046.00","32,170.00","25,281.00","24,795.00","28,855.00","27,315.00","26,664.00","26,655.00","23,289.00","21,873.00","22,874.00","24,175.00","24,264.00","21,165.00","26,171.00",...
,"Madagascar, Rep. of",Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"3,339.61","2,934.02","2,971.23","3,670.38","4,073.91","3,906.79","3,219.07","4,409.80",...
,Malawi,Millions,,...,562.60,694.96,787.00,929.51,"1,179.71","1,289.36","1,387.24","2,032.68","2,107.29","2,163.56","2,426.61","2,616.91","2,841.90","2,762.99","2,271.78",...,...,...,...,...,...,...
,Malaysia,Millions,,"81,963.00","73,744.00","79,761.00","83,299.00","105,166.00","114,325.00","130,442.00","146,170.00","156,350.00","123,755.00","164,623.00","187,474.00","196,392.00","205,898.00","208,851.00","175,971.00","168,684.00","195,416.00","217,603.00","204,998.00","189,855.00","238,239.00",...
,Maldives,Millions,,...,...,...,...,...,...,...,...,...,...,...,"1,465.32","1,554.31","1,733.41","1,992.54","1,896.35","2,125.84","2,360.40","2,961.04","2,888.04","1,838.20","2,573.31","3,515.97"
,Mali,Millions,,806.00,990.00,928.00,"1,271.00","1,364.00","1,544.00","1,820.00","2,185.00","3,339.00","2,486.00","3,428.00","3,352.00","3,524.00","3,807.00","3,909.00","3,800.00","4,051.00","4,286.00","4,722.00","5,134.00","5,107.00","6,530.00",...
,Malta,Millions,,"3,413.00","2,531.00","2,646.00","3,227.00","3,641.00","3,711.00","4,305.00","4,811.00","5,324.00","4,478.00","5,054.00","6,291.00","6,584.00","6,137.00","6,797.00","6,036.00","6,443.00","5,997.00","6,768.00","7,389.00","5,717.00","7,132.00",...
,"Marshall Islands, Rep. of the",Millions,,55.00,56.00,68.00,75.00,84.00,94.00,91.00,100.00,100.00,105.00,150.00,130.00,140.00,147.00,136.00,108.00,97.00,90.00,75.00,68.00,75.00,80.00,...
,"Mauritania, Islamic Rep. of",Millions,,...,...,...,...,...,...,...,...,...,"1,336.56","1,707.50","2,452.54","2,970.52","3,975.12","3,621.83","3,657.16","2,113.29","3,241.03","3,174.54","3,425.23",...,...,...
,Mauritius,Millions,,"2,093.00","1,987.00","2,159.00","2,363.00","2,771.00","3,158.00","3,627.00","3,893.00","4,651.00","3,734.00","4,386.00","5,149.00","5,355.00","5,397.00","5,611.00","4,791.00","4,655.00","5,254.00","5,661.00","5,596.00","4,220.00","5,134.00",...
,"Micronesia, Federated States of",Millions,,107.00,114.00,104.00,118.00,133.00,130.00,137.00,142.00,155.00,172.00,168.00,188.00,194.00,188.00,161.00,160.00,186.00,183.00,198.00,194.00,207.00,197.00,...
,Mongolia,Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,"6,357.82","5,236.67","3,797.52","3,357.94","4,337.32","5,875.03","6,127.44","5,293.94","6,848.64","8,704.60"
,Montenegro,Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"2,039.42","2,285.54","2,612.98","3,009.58","2,909.44","2,404.19","2,957.39",...
,Montserrat,Millions,,22.00,19.00,25.00,28.00,29.00,30.00,30.00,30.00,38.00,30.00,29.00,33.00,37.00,42.00,41.00,39.00,36.00,30.00,34.00,33.00,31.00,33.00,...
,Morocco,Millions,,"11,534.00","11,038.00","11,864.00","14,250.00","17,822.00","20,791.00","23,980.00","32,008.00","42,366.00","32,880.00","35,382.00","44,273.00","44,871.00","45,191.00","46,281.00","38,101.00","41,389.00","44,490.00","51,039.00","50,736.00","43,831.00","58,035.00",...
,Myanmar,Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,"12,042.50","16,228.70","16,843.60","15,705.90","19,253.40","19,355.20","18,611.00","17,964.50",...,...
,Namibia,Millions,,...,...,...,...,...,"2,732.39","3,247.99","4,538.28","5,263.84","6,405.73","6,501.91","6,598.61","7,338.48","7,502.91","8,632.03","7,772.42","6,720.16","6,981.51","8,767.51","7,767.23","6,619.96","6,609.22",...
,Nepal,Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"10,147.76","12,839.93","12,368.69","9,684.51","15,673.89",...
,"Netherlands, The",Millions,,"218,267.00","208,638.00","219,265.00","264,704.00","319,669.00","363,228.00","417,103.00","493,304.00","581,613.00","443,548.00","512,719.00","594,313.00","587,297.00","589,763.00","589,567.00","512,104.00","500,798.00","574,646.00","645,502.00","635,678.00","595,121.00","757,378.00",...
,Niger,Millions,,395.00,412.00,468.00,622.00,750.00,943.00,949.00,"1,149.00","1,696.00","2,200.00","2,476.00","2,190.00","1,900.00","2,018.00","2,190.00","1,976.00","1,715.00","1,952.00","2,281.00","2,326.00","2,415.00","2,741.00",...
,Norway,Millions,,"34,391.00","32,955.00","34,873.00","40,055.00","48,534.00","55,482.00","64,278.00","80,378.00","90,293.00","68,970.00","77,325.00","90,788.00","87,311.00","89,807.00","89,459.00","76,424.00","72,109.00","81,250.00","86,600.00","85,319.00","80,448.00","97,763.00","105,544.00"
,Oman,Millions,,...,...,...,...,...,...,...,"16,033.55","23,143.30","17,859.82","19,773.99","23,646.29","28,118.08","34,546.42","29,310.27","29,064.76",...,"27,289.73","25,905.85","23,506.55","20,737.13","30,918.26","38,751.89"
,Pakistan,Millions,,...,...,...,...,...,...,...,...,"42,300.39","31,646.80","37,782.78","43,954.90","44,104.65","44,646.87","47,475.84","43,795.11","46,798.64","57,211.11","59,865.36","49,931.42","45,752.59",...,...
,"Palau, Rep. of",Millions,,127.00,100.00,97.00,88.00,107.00,105.00,115.00,116.00,130.00,90.00,107.00,129.00,142.00,169.00,165.00,150.00,154.00,182.00,176.00,193.00,149.00,156.00,...
,Panama,Millions,,"3,379.00","2,964.00","2,982.00","3,086.00","3,594.00","4,111.00","4,659.00","6,729.00","8,895.00","7,660.00","8,964.00","11,136.00","12,382.00","12,785.00","13,592.00","12,137.00","11,697.00","12,724.00","13,232.00","12,836.00","8,077.00","11,558.00",...
,Papua New Guinea,Millions,,"1,151.00","1,071.00","1,137.00","1,367.00","1,680.00","1,729.00","1,984.00","2,622.00","3,117.00","2,867.00","3,524.00","4,272.00","4,755.00","5,410.00","4,000.00","2,551.00","2,068.00","3,059.00","3,519.00","3,934.00","3,289.00","3,024.00",...
,Paraguay,Millions,,"2,260.00","2,182.00","1,672.00","2,228.00","3,097.00","3,261.00","4,774.00","5,875.00","9,062.00","6,960.00","10,035.00","12,367.00","11,557.00","12,143.00","12,170.00","10,291.00","9,752.00","11,873.00","13,336.00","12,543.00","10,219.00","13,560.00",...
,Peru,Millions,,...,...,...,...,...,"12,502.00","15,327.00","20,464.00","29,981.00","21,865.00","30,126.00","38,011.00","42,545.00","43,670.00","42,346.00","37,925.00","36,253.00","39,885.00","43,261.00","42,283.00","36,124.00",...,...
,Philippines,Millions,,...,...,...,...,...,"47,417.00","53,749.00","57,707.00","60,207.00","45,842.00","58,469.00","64,097.00","65,837.00","65,740.00","68,705.00","74,751.00","89,435.10","101,900.76","119,329.14","117,374.27","95,161.26","123,486.25","145,060.09"
,"Poland, Rep. of",Millions,,"49,029.00","50,184.00","55,299.00","68,272.00","89,696.00","101,412.00","127,210.00","166,143.00","209,411.00","149,716.00","178,033.00","210,699.00","199,217.00","207,664.00","223,557.00","196,471.00","199,505.00","233,811.00","268,959.00","265,280.00","261,626.00","342,118.00",...
,Portugal,Millions,,"39,952.00","39,490.00","40,156.00","47,200.00","54,948.00","63,879.00","70,712.00","82,281.00","94,668.00","71,780.00","77,681.00","82,948.00","72,487.00","75,727.00","78,391.00","66,913.00","67,953.00","78,765.00","89,060.00","89,539.00","77,894.00","98,201.00",...
,Qatar,Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"30,167.41","32,611.27","32,060.10","29,896.39","31,695.95","29,178.06","25,834.89","28,068.91","33,479.01"
,Romania,Millions,,"13,148.00","15,568.00","17,854.00","23,983.00","32,691.00","40,350.00","51,331.00","70,555.00","84,316.00","54,465.00","62,024.00","76,522.00","70,224.00","73,497.00","77,747.00","69,824.00","74,560.00","85,486.00","97,747.00","96,545.00","92,131.00","116,201.00",...
,Rwanda,Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"2,946.43","2,955.37","3,139.56","3,530.69","3,851.88","5,288.86"
,Samoa,Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,384.13,333.79,350.49,352.80,362.76,389.01,311.57,367.89,439.99
,"San Marino, Rep. of",Millions,,...,...,...,...,"3,026.11","3,095.97","3,500.66","4,156.56","4,702.08","3,607.42","2,990.13","2,800.21","2,238.00","2,168.34","2,173.37","1,841.76","1,907.20","1,960.47","2,089.02","2,004.64","1,878.99","2,495.35","2,764.84"
,"São Tomé and Príncipe, Dem. Rep. of",Millions,,30.00,28.00,31.00,41.00,41.00,50.00,71.00,79.00,114.00,103.00,112.00,134.00,131.00,152.00,170.00,142.00,139.00,147.00,148.00,148.00,138.00,166.00,...
,Saudi Arabia,Millions,,...,...,...,...,...,"59,462.67","69,707.09","90,156.81","115,134.04","95,544.05","106,862.81","131,586.42","155,592.82","168,155.32","173,833.54","174,675.56","140,169.59","134,519.10","137,064.72","144,334.71","137,997.49","152,849.37","189,061.23"
,Senegal,Millions,,...,...,...,...,...,"3,412.71","3,623.86","4,828.63","6,424.71","4,720.23","4,740.80","5,789.90","6,378.44","6,547.69","6,507.21","5,595.37","5,434.46","6,743.86","8,073.70","8,145.01","7,812.73","9,677.42","12,064.39"
,"Serbia, Rep. of",Millions,,...,...,...,...,...,"10,461.00","13,173.00","18,968.00","24,042.00","15,807.00","16,471.00","19,862.00","18,923.00","20,550.00","20,601.00","17,875.00","19,245.00","21,947.00","25,882.00","26,730.00","26,232.00","33,796.00",...
,Seychelles,Millions,,342.00,476.00,420.00,412.00,497.00,675.00,757.00,859.00,"1,087.00",794.00,984.00,"1,049.00","1,071.00","1,082.00","1,144.00",991.00,"1,040.00","1,302.00","1,271.00","1,167.00","1,004.00","1,133.00",...
,Sierra Leone,Millions,,149.00,182.00,264.00,303.00,286.00,345.00,389.00,445.00,534.00,520.00,770.00,"1,717.00","1,604.00","1,780.00","1,568.00","1,530.00","1,068.00","1,301.00","1,354.00","1,502.00","2,146.00","1,803.00",...
,Singapore,Millions,,"134,544.95","115,998.83","117,273.23","136,695.86","373,616.82","420,811.46","553,580.36","734,373.88","938,334.39","732,730.61","313,075.27","372,605.45","385,817.68","388,051.98","377,914.74","308,097.87","291,908.31","327,688.78","370,503.68","358,983.65","345,297.23","456,805.06","514,873.68"
,Slovak Rep.,Millions,,"12,760.00","14,760.00","16,564.00","22,523.00","29,862.00","34,531.00","45,102.00","60,831.00","73,977.00","55,774.00","66,615.00","80,186.00","77,443.00","81,916.00","81,549.00","72,837.00","74,678.00","81,616.00","92,901.00","90,001.00","84,395.00","103,891.00",...
,"Slovenia, Rep. of",Millions,,"11,835.61","10,147.59","10,932.46","13,853.86","17,570.89","19,626.30","24,181.00","31,640.00","37,133.00","26,595.00","30,115.00","35,534.00","32,061.00","33,370.00","33,934.00","29,814.00","30,536.00","36,079.00","42,268.00","44,008.00","42,226.00","57,561.00",...
,Solomon Islands,Millions,,92.00,90.00,67.00,94.00,121.00,185.00,217.00,294.00,328.00,268.00,404.00,469.00,486.00,537.00,499.00,466.00,454.00,572.00,601.00,590.00,479.00,562.00,...
,South Africa,Millions,,"29,695.00","28,248.00","29,267.00","39,748.00","53,466.00","62,304.00","78,715.00","88,450.00","101,640.00","74,054.00","96,835.00","124,430.00","127,154.00","126,330.00","121,950.00","104,651.00","91,692.00","101,576.00","113,971.00","107,540.00","84,062.00","113,989.00",...
,Sri Lanka,Millions,,"6,281.00","5,973.00","6,105.00","6,672.00","7,973.00","8,834.00","10,259.00","11,301.00","13,954.00","10,049.00","13,512.00","20,268.00","19,189.00","18,002.00","19,417.00","18,935.00","19,184.00","20,980.00","22,233.00","19,937.00","16,056.00","20,638.00",...
,St. Kitts and Nevis,Millions,,196.00,189.00,201.00,199.00,183.00,210.00,250.00,272.00,325.00,296.00,270.00,247.00,226.00,249.00,268.00,297.00,333.00,309.00,335.00,338.00,271.00,260.00,...
,St. Lucia,Millions,,355.00,355.00,309.00,403.00,422.00,486.00,592.00,614.00,656.00,520.00,662.00,697.00,644.00,620.00,627.00,570.00,655.00,655.00,659.00,598.00,504.00,601.00,...
,St. Vincent and the Grenadines,Millions,,163.00,186.00,174.00,201.00,226.00,240.00,271.00,327.00,373.00,333.00,338.00,332.00,356.00,370.00,361.00,334.00,335.00,330.00,354.00,335.00,321.00,373.00,...
,Sudan,Millions,,"1,553.00","1,958.00","2,446.00","2,882.00","4,075.00","6,757.00","8,074.00","8,775.00","9,352.00","9,691.00","10,045.00","9,236.00","9,230.00","9,918.00","9,211.00","9,509.00","8,311.00","9,134.00","7,850.00","9,291.00","9,838.00","9,238.00",...
,Sweden,Millions,,"72,880.00","63,200.00","66,955.00","83,540.00","100,433.00","111,593.00","127,692.00","153,429.00","169,066.00","120,100.00","148,837.00","176,987.00","164,566.00","160,616.00","162,209.00","138,397.00","141,022.00","154,216.00","170,604.00","158,971.00","149,985.00","187,033.00",...
,Switzerland,Millions,,"82,521.00","84,102.00","87,189.00","100,239.00","115,799.00","126,440.00","141,429.00","161,232.00","183,192.00","155,706.00","176,303.00","208,281.00","295,960.00","321,507.00","275,740.00","253,026.00","270,128.00","269,835.00","279,527.00","277,830.00","291,983.00","324,071.00","356,473.00"
,Syrian Arab Rep.,Millions,,"3,815.00","4,752.00","4,488.00","5,111.00","8,411.00","10,862.00","11,488.00","14,655.00","18,105.00","15,443.00","17,562.00","19,985.00","12,583.00","8,846.00","10,220.00","6,275.00","4,934.00","6,153.00","7,574.00","6,880.00","5,346.00","6,463.00",...
,Taiwan Province of China,Millions,,"140,642.00","107,944.00","113,331.00","128,130.00","169,250.00","182,614.00","206,443.00","223,116.00","244,467.00","177,597.00","256,273.00","288,062.00","277,322.00","278,010.00","281,850.00","237,220.00","230,568.00","259,266.00","286,331.00","287,165.00","288,053.00","382,100.00",...
,"Tajikistan, Rep. of",Millions,,675.00,688.00,721.00,881.00,"1,191.00","1,330.00","1,723.00","2,455.00","3,273.00","2,570.00","2,657.00","3,206.00","3,778.00","4,151.00","4,297.00","3,436.00","3,031.00","2,775.00","3,151.00","3,349.00","3,151.00","4,210.00",...
,"Tanzania, United Rep. of",Millions,,"1,524.00","1,712.00","1,660.00","2,125.00","2,726.00","3,292.00","4,246.00","5,338.00","7,702.00","6,340.00","7,795.00","10,693.00","11,265.00","12,092.00","11,993.00","10,816.54","7,888.72","7,891.70","8,521.49","9,452.00","8,440.00","10,024.00",...
,Thailand,Millions,,"61,923.00","61,962.00","64,645.00","75,824.00","94,410.00","118,159.00","128,774.00","139,964.00","179,226.00","133,708.00","182,921.00","228,788.00","249,115.00","250,417.00","227,747.00","202,652.00","194,198.00","221,520.00","248,202.00","236,260.00","206,156.00","266,882.00",...
,Togo,Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"1,878.98","1,858.07","1,635.60","2,116.00","2,091.00","2,166.00",...,...
,Tonga,Millions,,69.00,73.00,89.00,94.00,105.00,121.00,116.00,143.00,168.00,145.00,159.00,193.00,199.00,198.00,219.00,209.00,229.00,231.00,230.00,238.00,229.00,276.00,...
,Tunisia,Millions,,"8,567.00","9,529.00","9,526.00","10,910.00","12,818.00","13,178.00","15,043.00","19,102.00","24,622.00","19,242.00","22,214.00","23,959.00","24,443.00","24,315.00","24,826.00","20,220.00","19,461.00","20,656.00","22,698.00","21,563.00","18,332.00","22,488.00",...
,"Türkiye, Rep of",Millions,,"54,503.00","41,399.00","51,554.00","69,340.00","97,540.00","116,775.00","139,577.00","170,063.00","201,964.00","140,929.00","185,544.00","240,839.00","236,544.00","260,823.00","251,141.00","213,619.00","202,189.00","238,715.00","231,152.00","210,344.00","219,517.00","271,425.00",...
,Turkmenistan,Millions,,"1,786.00","2,250.00","2,120.00","2,512.00","3,320.00","2,947.00","2,560.00","3,619.00","5,600.00","6,800.00","5,700.00","7,600.00","9,900.00","10,000.00","10,000.00","7,000.00","4,994.00","4,571.00","2,390.00","2,995.00","3,242.00","4,026.00",...
,Tuvalu,Millions,,5.00,4.00,11.00,8.00,11.00,13.00,13.00,16.00,26.00,14.00,22.00,27.00,21.00,21.00,22.00,37.00,23.00,27.00,25.00,33.00,34.00,...,...
,Uganda,Millions,,...,...,...,...,...,"1,745.69","2,215.58","2,958.18","4,042.77","3,830.33","4,412.37","5,057.75","5,255.16","4,916.22","5,117.60","4,769.16","4,822.23","5,615.92","6,732.27","7,713.88","8,303.43","9,169.00",...
,Ukraine,Millions,,"13,956.00","15,775.00","16,977.00","23,020.00","28,997.00","36,136.00","45,040.00","60,619.00","85,536.00","45,433.00","60,742.00","82,610.00","84,659.00","76,987.00","54,430.00","37,517.00","39,252.00","49,608.00","57,188.00","60,800.00","54,337.00","72,843.00",...
,United Arab Emirates,Millions,,"35,009.00","37,293.00","42,652.00","52,074.00","72,082.00","84,654.00","100,057.00","150,123.00","200,327.00","170,121.00","187,001.00","229,932.00","256,528.00","270,579.00","276,025.00","263,417.00","266,576.00","257,733.00","244,688.00","288,447.00","246,961.00","347,529.00",...
,United Kingdom,Millions,,"339,643.00","340,963.00","360,333.00","394,573.00","469,732.00","521,919.00","615,683.00","644,566.00","668,601.00","522,860.00","592,270.00","680,939.00","702,841.00","662,160.00","694,127.00","630,003.00","636,731.00","640,995.00","672,450.00","696,208.00","638,251.00","694,635.00",...
,United States,Millions,,"1,259,300.00","1,179,180.00","1,200,230.00","1,303,050.00","1,525,680.00","1,732,348.00","1,919,427.00","2,020,403.00","2,169,488.00","1,605,297.00","1,969,184.00","2,265,894.00","2,335,538.00","2,329,062.00","2,412,547.00","2,315,301.00","2,250,152.00","2,408,475.00","2,614,223.00","2,567,445.00","2,406,934.00","2,936,189.00",...
,Uruguay,Millions,,...,...,...,...,...,"3,879.00","4,806.00","5,626.00","9,070.00","6,906.00","8,622.00","10,726.00","11,653.00","11,644.00","11,485.00","9,492.00","8,137.00","8,457.00","8,893.00","8,245.00","7,564.00",...,...
,"Uzbekistan, Rep. of",Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"11,328.40","12,035.21","17,312.26","21,854.31","19,949.49","24,745.42",...
,Vanuatu,Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,370.87,350.32,312.87,300.64,...,...
,Vietnam,Millions,,"15,638.00","16,218.00","19,746.00","25,256.00","31,969.00","36,476.00","45,014.00","62,682.00","80,713.00","69,950.00","84,831.00","106,749.00","113,781.00","132,033.00","147,848.00","165,608.00","174,805.00","212,920.00","236,862.00","253,392.00","262,701.00","331,583.00","359,279.00"
,West Bank and Gaza,Millions,,...,...,...,...,...,"2,667.59","2,758.73","3,284.03","3,466.17","3,600.79","3,958.51","4,373.65","4,697.36","5,163.90","5,683.20","5,225.47","5,363.77","5,853.85","6,539.59","5,776.10",...,...,...
,"Yemen, Rep. of",Millions,,"2,324.00","2,466.00","2,921.00","3,675.00","3,986.00","5,378.00","6,074.00","8,511.00","10,546.00","9,185.00","9,255.00","10,034.00","11,260.00","13,273.00","12,042.00","6,573.00","3,080.00","3,088.00","3,312.00","4,720.00","4,686.00","5,204.00",...
,Zambia,Millions,,...,...,...,...,...,...,...,"3,997.65","5,017.00","3,793.80","5,318.17","7,275.62","8,798.57","10,537.79","9,929.35","7,908.76","7,309.85","7,997.56","9,480.84","7,222.81","5,308.29",...,...
,Zimbabwe,Millions,,"1,863.00","1,715.00","1,751.00","1,710.00","2,204.00","2,346.00","2,127.00","3,183.00","1,920.00","5,719.00","5,337.00","7,984.00","6,939.00","7,216.00","6,070.00","6,053.00","5,336.00","5,064.00","6,391.00","4,817.00","5,002.00","7,188.00",...
,Advanced Economies,Millions,,"5,096,636.67","4,860,837.11","5,007,556.73","5,770,861.61","6,911,120.87","7,726,327.89","8,760,300.04","9,817,367.48","10,978,582.54","8,321,471.44","9,640,170.23","11,313,657.97","11,169,832.04","11,235,121.26","11,363,834.15","10,048,684.42","9,859,192.10","10,632,895.06","11,909,060.62",...,...,...,...
,Emerging and Developing Asia,Millions,,"547,423.85","553,519.30","644,616.75","808,376.21","1,047,424.98","1,250,146.51","1,480,010.25","1,765,377.12","2,153,033.84","1,818,710.39","2,415,878.34","3,063,433.68","3,236,388.04","3,375,286.65","3,383,433.90","2,944,662.20","2,814,711.97","3,298,150.90","4,107,278.34",...,...,...,...
,Emerging and Developing Countries,Millions,,"1,485,375.16","1,520,125.89","1,626,308.34","1,946,896.39","2,508,312.05","3,002,212.81","3,577,937.55","4,381,435.90","5,423,397.42","4,301,054.65","5,300,660.63","6,557,115.15","6,821,363.19","7,149,482.38","7,141,507.44","6,149,638.99","5,881,008.04","6,697,830.71","7,826,396.18",...,...,...,...
,Sub-Saharan Africa,Millions,,"70,136.65","74,335.98","72,825.97","93,238.57","120,044.53","145,956.88","178,121.38","215,420.01","258,990.16","211,949.54","308,107.38","403,568.56","387,691.79","409,719.92","400,488.74","329,845.40","289,814.30","295,961.39","335,565.30",...,...,...,...
,Western Hemisphere,Millions,,"391,085.99","382,322.71","357,570.82","369,958.76","450,412.31","531,523.80","633,363.55","756,307.29","918,805.45","688,247.94","906,582.85","1,115,197.82","1,129,193.52","1,154,989.58","1,152,734.11","995,205.99","900,380.39","932,466.70","1,054,033.00",...,...,...,...
,World,Millions,,"6,578,895.25","6,375,637.95","6,627,145.52","7,708,526.90","9,404,761.82","10,708,150.38","12,311,614.80","14,161,480.18","16,349,693.54","12,579,062.13","15,165,855.91","18,103,694.46","18,164,661.20","18,503,087.04","18,667,356.50","16,261,857.00","15,848,339.39","17,499,065.45","19,361,070.61",...,...,...,...
