,,,,,,,,,,,,,,,,,,,,,,,,,,
,International Liquidity selected indicators,,,,,,,,,,,,,,,,,,,,,,,,,
,"Total Reserves excluding Gold, US Dollars",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Source: International Financial Statistics (IFS),,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Djibouti,Millions,,67.80,70.31,73.71,100.13,93.94,89.26,120.33,132.14,175.50,241.83,249.00,244.11,248.63,424.96,393.15,364.86,407.41,556.10,454.19,501.86,686.34,588.42,589.44
,Dominica,Millions,,29.37,31.22,45.50,47.74,42.32,49.17,63.05,60.52,55.15,75.46,76.10,81.12,94.56,87.05,101.45,126.23,221.91,212.29,191.32,155.17,165.82,190.84,204.34
,Dominican Rep.,Millions,,627.19,"1,099.48",468.41,271.91,818.41,"1,920.47","2,263.79","3,029.51","2,678.60","3,560.28","3,848.74","4,086.42","3,528.20","4,678.59","4,839.72","5,246.65","6,113.26","6,849.18","7,694.11","8,843.08","10,810.21","13,091.34","14,489.82"
,Eastern Caribbean Central Bank (ECCB),Millions,,25.92,30.16,33.81,27.60,15.54,18.11,32.81,54.64,72.16,113.29,...,...,...,...,...,...,...,...,...,...,...,...,...
,Ecuador,Millions,,946.93,839.77,714.63,812.58,"1,069.61","1,714.23","1,489.49","2,816.38","3,738.15","2,873.18","1,434.85","1,664.30","1,079.96","3,328.04","3,484.14","2,085.43","3,781.14","1,678.19","1,896.10","1,865.09","5,235.59","6,082.56","6,490.90"
,"Egypt, Arab Rep. of",Millions,,"13,117.58","12,925.79","13,242.41","13,588.73","14,273.20","20,609.06","24,461.56","30,187.71","32,216.14","32,252.97","33,611.74","14,915.68","11,627.54","13,608.10","11,995.21","13,282.03","20,858.15","33,213.92","38,609.41","40,685.37","34,094.95","35,089.75","24,823.64"
,El Salvador,Millions,,"1,772.56","1,593.71","1,472.82","1,790.68","1,752.41","1,721.41","1,822.79","2,108.52","2,441.65","2,867.39","2,568.21","2,151.46","2,804.92","2,476.18","2,430.27","2,739.84","3,187.79","3,510.08","3,512.28","4,378.65","2,999.44","3,345.77",...
,"Equatorial Guinea, Rep. of",Millions,,23.01,70.85,88.54,237.69,944.98,"2,102.49","3,066.74","3,845.92","4,431.19","3,251.94","2,346.36","3,053.84","4,396.98","4,566.54","2,906.84","1,205.15",62.31,45.50,48.93,40.82,60.83,44.27,...
,"Eritrea, The State of",Millions,,25.52,39.76,30.28,24.71,34.75,27.94,23.58,32.41,56.02,90.01,114.15,115.33,132.76,133.34,151.75,145.07,145.37,143.41,163.03,191.69,...,...,...
,"Estonia, Rep. of",Millions,,920.64,820.24,"1,000.42","1,373.36","1,788.23","1,943.21","2,781.24","3,262.69","3,964.88","3,971.94","2,555.89",194.87,287.35,304.77,427.18,406.32,342.97,334.66,744.75,"1,414.26","1,981.76","2,356.92","2,202.09"
,"Eswatini, Kingdom of",Millions,,351.79,271.78,275.84,277.51,323.56,243.90,372.53,774.19,751.94,958.87,756.34,600.51,740.96,762.54,690.76,548.00,564.31,563.12,440.69,440.31,545.56,572.28,452.35
,"Ethiopia, The Federal Dem. Rep. of",Millions,,306.32,433.23,881.75,955.61,"1,496.78","1,042.60",867.44,"1,289.87",870.50,"1,780.87","2,241.16","2,837.31","2,301.66","2,363.51","3,525.24","3,826.81","3,021.78","3,035.20","3,977.21","2,980.52","3,046.11",...,...
,Euro Area,Millions,,"242,326.90","234,931.31","247,168.27","223,145.01","211,970.68","184,713.50","197,005.54","215,295.78","218,716.73","282,776.61","300,242.76","316,705.33","332,540.66","330,961.28","327,597.11","333,872.47","344,413.31","353,249.05","378,390.93","386,571.31","422,889.19","565,771.85","557,218.70"
,European Central Bank,Millions,,"35,562.62","36,567.64","39,277.82","36,366.75","36,997.38","37,037.53","39,525.78","43,197.48","51,062.53","51,019.65","53,146.85","53,705.22","54,782.40","54,502.15","54,055.79","54,192.13","54,036.86","53,342.38","57,764.13","57,569.13","56,422.32","58,654.73","60,208.22"
,"Fiji, Rep. of",Millions,,411.79,366.16,358.66,423.27,482.73,320.89,312.79,527.61,321.49,569.14,719.40,832.23,917.41,941.04,915.02,917.90,907.68,"1,115.07",946.37,"1,041.78","1,079.92","1,516.00","1,554.97"
,Finland,Millions,,"7,976.92","7,983.35","9,284.95","10,514.94","12,221.53","10,521.09","6,494.23","7,063.15","6,979.37","9,710.58","7,326.74","7,857.08","8,453.22","9,369.25","8,773.77","8,341.48","8,654.84","8,458.38","8,284.16","9,020.28","10,492.04","13,875.63","13,180.10"
,France,Millions,,"37,039.19","31,749.10","28,365.35","30,186.49","35,314.03","27,752.84","42,651.65","45,709.71","33,617.48","46,633.49","55,800.03","48,611.46","54,230.62","50,848.75","49,547.30","55,192.50","56,124.91","54,780.55","66,103.29","69,725.08","76,114.12","101,702.80","100,428.87"
,Gabon,Millions,,190.09,9.85,139.65,196.57,443.42,668.56,"1,113.43","1,227.24","1,923.49","1,993.24","1,735.88","2,157.32","2,351.56","3,003.57","2,478.48","1,863.12",789.35,965.05,"1,321.05","1,371.97",...,...,...
